,hPos,aPos,unixTime,Distance
584,"{'x': 0.0003128889948129654, 'y': -0.02600129134953022, 'z': 0.03153078258037567}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309576,0.5729592891802829
585,"{'x': 0.0046494025737047195, 'y': -0.026114964857697487, 'z': 0.02200116217136383}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309716,0.5825819945462826
586,"{'x': 0.006438650190830231, 'y': -0.02453283965587616, 'z': 0.01772148162126541}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309816,0.5868448808592516
587,"{'x': 0.00700830202549696, 'y': -0.02362591028213501, 'z': 0.01528458297252655}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309916,0.5892627704082525
588,"{'x': 0.006967758759856224, 'y': -0.02218446135520935, 'z': 0.014454714953899384}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310016,0.5900408343861532
589,"{'x': 0.006366542540490627, 'y': -0.021426474675536156, 'z': 0.014159806072711945}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310116,0.5902930627025059
590,"{'x': 0.0050477925688028336, 'y': -0.021107332780957222, 'z': 0.014660634100437164}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310216,0.5897459077089339
591,"{'x': 0.0033637043088674545, 'y': -0.02069973014295101, 'z': 0.015702717006206512}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310315,0.5886493920097777
592,"{'x': 0.0015704380348324776, 'y': -0.02072039805352688, 'z': 0.016871288418769836}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310416,0.5874421749164118
593,"{'x': -0.0007671280764043331, 'y': -0.02040901593863964, 'z': 0.017684713006019592}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310516,0.5865755492157819
594,"{'x': -0.002590636722743511, 'y': -0.020043352618813515, 'z': 0.01873045414686203}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310616,0.5854913385651708
595,"{'x': -0.0038993768393993378, 'y': -0.020801715552806854, 'z': 0.0195862278342247}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310745,0.584642517310195
596,"{'x': -0.004548434633761644, 'y': -0.020229225978255272, 'z': 0.020120039582252502}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310846,0.5840842197384385
597,"{'x': -0.004842943511903286, 'y': -0.019903328269720078, 'z': 0.02102738618850708}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310946,0.5831645303157228
598,"{'x': -0.005192287266254425, 'y': -0.02022206410765648, 'z': 0.021362245082855225}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088311046,0.5828360026816553
599,"{'x': -0.00534860510379076, 'y': -0.020032357424497604, 'z': 0.02124057710170746}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088311146,0.582950440425708
600,"{'x': -0.005129880737513304, 'y': -0.019874196499586105, 'z': 0.021203741431236267}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088311246,0.5829845873305434
601,"{'x': -0.004955189302563667, 'y': -0.019514665007591248, 'z': 0.021152876317501068}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088311346,0.5830265585821481
602,"{'x': -0.004412240814417601, 'y': -0.019625630229711533, 'z': 0.020771190524101257}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088311446,0.5834168919098731
603,"{'x': -0.003673367202281952, 'y': -0.01952389068901539, 'z': 0.020677968859672546}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088311546,0.5835155243091347
604,"{'x': -0.002969963476061821, 'y': -0.01929883472621441, 'z': 0.02065492421388626}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088311646,0.5835409469719478
605,"{'x': -0.002789455931633711, 'y': -0.01897408440709114, 'z': 0.020995549857616425}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088311796,0.5831936827387041
606,"{'x': -0.0028332415968179703, 'y': -0.019266828894615173, 'z': 0.020798631012439728}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088311898,0.583398220867747
607,"{'x': -0.0035361964255571365, 'y': -0.01914711855351925, 'z': 0.02058541774749756}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088311996,0.5835988695496335
608,"{'x': -0.0031850989907979965, 'y': -0.019132165238261223, 'z': 0.020502053201198578}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088312096,0.583686180492161
609,"{'x': -0.002700590994209051, 'y': -0.018957199528813362, 'z': 0.02007181942462921}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088312196,0.5841176985445738
610,"{'x': -0.0023750634863972664, 'y': -0.018354356288909912, 'z': 0.01989738643169403}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088312296,0.5842799897435847
611,"{'x': -0.0025980593636631966, 'y': -0.018247708678245544, 'z': 0.02027197927236557}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088312396,0.5838995635416859
612,"{'x': -0.003281733486801386, 'y': -0.01806621626019478, 'z': 0.02070244401693344}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088312496,0.583455360475115
613,"{'x': -0.003838422242552042, 'y': -0.01805420219898224, 'z': 0.021200530230998993}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088312596,0.5829503590143835
614,"{'x': -0.004844424314796925, 'y': -0.01826506108045578, 'z': 0.02083403617143631}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088312747,0.5833113800985031
615,"{'x': -0.005459639709442854, 'y': -0.017888082191348076, 'z': 0.020747587084770203}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088312846,0.5833819270075475
616,"{'x': -0.006056538783013821, 'y': -0.01758410595357418, 'z': 0.02077207714319229}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088312946,0.5833444913868675
617,"{'x': -0.006470621097832918, 'y': -0.01767483912408352, 'z': 0.02086617797613144}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088313046,0.5832496229309794
618,"{'x': -0.006629089824855328, 'y': -0.01788334734737873, 'z': 0.021146580576896667}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088313146,0.5829736365781542
619,"{'x': -0.006563087925314903, 'y': -0.0180243868380785, 'z': 0.021446868777275085}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088313246,0.582677648224085
620,"{'x': -0.0067977760918438435, 'y': -0.01857527531683445, 'z': 0.021417982876300812}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088313346,0.582719781346625
621,"{'x': -0.006677334196865559, 'y': -0.019488219171762466, 'z': 0.02082245796918869}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088313446,0.5833416549055875
622,"{'x': -0.006223700940608978, 'y': -0.022260989993810654, 'z': 0.01850389689207077}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088313546,0.5857491494668461
623,"{'x': -0.005199621431529522, 'y': -0.024256829172372818, 'z': 0.014015831053256989}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088313646,0.5903131770738971
624,"{'x': -0.0017152153886854649, 'y': -0.026793405413627625, 'z': 0.0037317872047424316}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088313796,0.6007288892129414
625,"{'x': 0.0008036065846681595, 'y': -0.02960025519132614, 'z': -0.004965469241142273}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088313896,0.6095785552095596
626,"{'x': 0.0034838085994124413, 'y': -0.032325729727745056, 'z': -0.014082826673984528}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088313996,0.6188661564957718
627,"{'x': 0.006606012582778931, 'y': -0.034431152045726776, 'z': -0.022515472024679184}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088314096,0.6274687190617336
628,"{'x': 0.009330225177109241, 'y': -0.035493750125169754, 'z': -0.03036358579993248}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088314196,0.6354380746173578
629,"{'x': 0.010941952466964722, 'y': -0.03559865057468414, 'z': -0.03724891319870949}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088314296,0.6423685141426576
630,"{'x': 0.011714065447449684, 'y': -0.03600456565618515, 'z': -0.043229080736637115}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088314396,0.6483845088515867
631,"{'x': 0.011060268618166447, 'y': -0.03591591864824295, 'z': -0.04838387295603752}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088314496,0.6535028165038773
632,"{'x': 0.010910764336585999, 'y': -0.035787951201200485, 'z': -0.053357381373643875}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088314596,0.658455763110071
633,"{'x': 0.011123748496174812, 'y': -0.03509077802300453, 'z': -0.058637019246816635}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088314736,0.6636983429510265
634,"{'x': 0.01052786409854889, 'y': -0.034981366246938705, 'z': -0.06171822547912598}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088314826,0.6667496447633742
635,"{'x': 0.009447544813156128, 'y': -0.03496471419930458, 'z': -0.06436514854431152}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088314926,0.669357928681928
636,"{'x': 0.007450121454894543, 'y': -0.03468151018023491, 'z': -0.0666046291589737}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088315036,0.6715232426326814
637,"{'x': 0.006503501906991005, 'y': -0.03453419357538223, 'z': -0.06864942610263824}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088315126,0.6735331193968919
638,"{'x': 0.0064121512696146965, 'y': -0.03152596205472946, 'z': -0.07130025327205658}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088315226,0.6760422478663046
639,"{'x': 0.0094507010653615, 'y': -0.029131950810551643, 'z': -0.07538488507270813}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088315326,0.6801073371745968
640,"{'x': 0.011861762963235378, 'y': -0.02695714309811592, 'z': -0.08626902848482132}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088315437,0.6909729062411771
641,"{'x': 0.014975999481976032, 'y': -0.026021024212241173, 'z': -0.10218620300292969}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088315526,0.7069466331139278
642,"{'x': 0.01863032579421997, 'y': -0.026057101786136627, 'z': -0.12091885507106781}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088315626,0.7257968213159736
643,"{'x': 0.025887146592140198, 'y': -0.024628618732094765, 'z': -0.14754623174667358}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088315766,0.752664289759777
644,"{'x': 0.03620653599500656, 'y': -0.02459898591041565, 'z': -0.1670510619878769}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088315866,0.7726952733278134
645,"{'x': 0.049229107797145844, 'y': -0.020030900835990906, 'z': -0.18589358031749725}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088315966,0.7922608185756266
646,"{'x': 0.058999255299568176, 'y': -0.02214132808148861, 'z': -0.2014882117509842}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088316066,0.808639696794443
647,"{'x': 0.06500084698200226, 'y': -0.02068171463906765, 'z': -0.21429061889648438}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088316166,0.821889007168825
648,"{'x': 0.06718090176582336, 'y': -0.02088574878871441, 'z': -0.22320693731307983}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088316266,0.8309716270972016
649,"{'x': 0.06829018890857697, 'y': -0.02147638611495495, 'z': -0.22774744033813477}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088316366,0.835608435805026
650,"{'x': 0.06793464720249176, 'y': -0.022306211292743683, 'z': -0.22751446068286896}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088316466,0.8353622157841303
651,"{'x': 0.06750855594873428, 'y': -0.023081859573721886, 'z': -0.22538915276527405}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088316566,0.8332256026986453
652,"{'x': 0.06716058403253555, 'y': -0.022901225835084915, 'z': -0.22387436032295227}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088316666,0.8316808888950807
653,"{'x': 0.06688758730888367, 'y': -0.02268705703318119, 'z': -0.223134845495224}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088316816,0.8309140991506953
654,"{'x': 0.06647041440010071, 'y': -0.023060761392116547, 'z': -0.22300612926483154}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088316922,0.83075626546198
655,"{'x': 0.06693398952484131, 'y': -0.022553464397788048, 'z': -0.22211596369743347}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088317016,0.8299010850089834
656,"{'x': 0.06797495484352112, 'y': -0.022641494870185852, 'z': -0.22048461437225342}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088317116,0.8283777163931255
657,"{'x': 0.06895467638969421, 'y': -0.02289365418255329, 'z': -0.21955710649490356}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088317216,0.8275545542957211
658,"{'x': 0.0693700760602951, 'y': -0.022396475076675415, 'z': -0.21951991319656372}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088317316,0.8275455672152355
659,"{'x': 0.06983696669340134, 'y': -0.02248658426105976, 'z': -0.21993425488471985}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088317416,0.8280052884559794
660,"{'x': 0.0698721781373024, 'y': -0.022760039195418358, 'z': -0.22051474452018738}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088317516,0.8285929016323446
661,"{'x': 0.07039815932512283, 'y': -0.022833291441202164, 'z': -0.22090508043766022}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088317616,0.8290343435510796
662,"{'x': 0.07094923406839371, 'y': -0.02273009531199932, 'z': -0.2214091271162033}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088317756,0.8295873605450931
663,"{'x': 0.07109161466360092, 'y': -0.022593604400753975, 'z': -0.22205880284309387}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088317866,0.8302444019067108
664,"{'x': 0.07110734283924103, 'y': -0.022490443661808968, 'z': -0.22269338369369507}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088317966,0.8308747814170764
665,"{'x': 0.07078397274017334, 'y': -0.02250484749674797, 'z': -0.22365236282348633}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088318066,0.831797437849363
666,"{'x': 0.0702366977930069, 'y': -0.02218438871204853, 'z': -0.22488069534301758}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088318166,0.8329585577831893
667,"{'x': 0.06962928175926208, 'y': -0.02212638221681118, 'z': -0.22574546933174133}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088318266,0.8337589044189097
668,"{'x': 0.06923197954893112, 'y': -0.022107483819127083, 'z': -0.226060688495636}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088318366,0.8340339605539748
669,"{'x': 0.06901542097330093, 'y': -0.02201864868402481, 'z': -0.22578004002571106}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088318466,0.8337318722312774
670,"{'x': 0.06921077519655228, 'y': -0.022031553089618683, 'z': -0.22499853372573853}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088318566,0.8329731814740428
671,"{'x': 0.06983746588230133, 'y': -0.02226770855486393, 'z': -0.22407755255699158}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088318666,0.8321226793356381
672,"{'x': 0.07008868455886841, 'y': -0.02260732837021351, 'z': -0.2241329550743103}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088318816,0.8322102640016747
673,"{'x': 0.06993064284324646, 'y': -0.022152192890644073, 'z': -0.2237682342529297}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088318916,0.8318211986835957
674,"{'x': 0.06993915140628815, 'y': -0.021856721490621567, 'z': -0.22276084125041962}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088319016,0.8308127481733909
675,"{'x': 0.07069195806980133, 'y': -0.021520506590604782, 'z': -0.2216302752494812}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088319116,0.829753584221709
676,"{'x': 0.07117477059364319, 'y': -0.021695410832762718, 'z': -0.22072440385818481}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088319216,0.8289038882641331
677,"{'x': 0.07148310542106628, 'y': -0.021450100466609, 'z': -0.2208857238292694}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088319316,0.8290892570014236
678,"{'x': 0.07158513367176056, 'y': -0.020732540637254715, 'z': -0.22146639227867126}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088319416,0.8296610067513253
679,"{'x': 0.07176318019628525, 'y': -0.020402275025844574, 'z': -0.2210003137588501}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088319516,0.8292078557110885
680,"{'x': 0.07197067886590958, 'y': -0.021289579570293427, 'z': -0.2175658941268921}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088319616,0.8258317168745655
681,"{'x': 0.0704650953412056, 'y': -0.020223334431648254, 'z': -0.2077130675315857}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088319716,0.815856633628124
682,"{'x': 0.06270615011453629, 'y': -0.0175099428743124, 'z': -0.1797569990158081}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088319866,0.7872335295716567
683,"{'x': 0.054089680314064026, 'y': -0.012765435501933098, 'z': -0.15270626544952393}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088319966,0.759447943229854
684,"{'x': 0.04377305880188942, 'y': -0.005266801919788122, 'z': -0.12116912007331848}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088320066,0.7271217752213693
685,"{'x': 0.032613761723041534, 'y': 0.0017795091262087226, 'z': -0.09066732227802277}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088320166,0.6959344955341495
686,"{'x': 0.021607492119073868, 'y': 0.0032200284767895937, 'z': -0.0624547116458416}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088320266,0.6671670081925904
687,"{'x': 0.012348868884146214, 'y': 0.005753146950155497, 'z': -0.03717353940010071}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088320366,0.6415462428718164
688,"{'x': 0.0041394345462322235, 'y': 0.0065102302469313145, 'z': -0.015784449875354767}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088320466,0.6199331779816792
689,"{'x': -0.0012067900970578194, 'y': 0.005063551943749189, 'z': 0.0032303109765052795}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088320566,0.600797830882766
690,"{'x': -0.00531722791492939, 'y': 0.003725822549313307, 'z': 0.016611695289611816}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088320666,0.5873513987435668
691,"{'x': -0.00983914639800787, 'y': -0.0002484827709849924, 'z': 0.02967764437198639}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088320816,0.5742324521496956
692,"{'x': -0.010884513147175312, 'y': -0.0007454138249158859, 'z': 0.03728952258825302}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088320916,0.5666182185389179
693,"{'x': -0.012941364198923111, 'y': 0.004927688278257847, 'z': 0.04417587071657181}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088321016,0.5597835882829236
694,"{'x': -0.01582108810544014, 'y': 0.000461853836895898, 'z': 0.04848770797252655}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088321116,0.5554489966328711
695,"{'x': -0.020397312939167023, 'y': 0.0021486333571374416, 'z': 0.04873811453580856}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088321216,0.5552714846257143
696,"{'x': -0.02179756388068199, 'y': 0.0029063562396913767, 'z': 0.04946242272853851}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088321316,0.5545805422208869
697,"{'x': -0.02199220284819603, 'y': 0.0018306486308574677, 'z': 0.04833771288394928}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088321416,0.5556993434718077
698,"{'x': -0.021939724683761597, 'y': -0.0009322987170889974, 'z': 0.04416909068822861}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088321516,0.5598510434697702
699,"{'x': -0.025694668292999268, 'y': -0.004420076496899128, 'z': 0.03865611553192139}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088321616,0.5654507284012352
700,"{'x': -0.02978598326444626, 'y': -0.006128090899437666, 'z': 0.03279559314250946}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088321716,0.5714393357927582
701,"{'x': -0.03443474322557449, 'y': -0.006376655772328377, 'z': 0.026736140251159668}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088321876,0.5776692871440507
702,"{'x': -0.03856142237782478, 'y': -0.00722701707854867, 'z': 0.025416716933250427}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088321976,0.5791776784216518
703,"{'x': -0.04351099953055382, 'y': -0.007664118893444538, 'z': 0.025872960686683655}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088322076,0.5789851121362793
704,"{'x': -0.04737500473856926, 'y': -0.007789282593876123, 'z': 0.027722753584384918}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088322176,0.577372097614296
705,"{'x': -0.04752756282687187, 'y': -0.006514905486255884, 'z': 0.030152365565299988}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088322276,0.5749471031663654
706,"{'x': -0.04777471721172333, 'y': -0.004713338799774647, 'z': 0.032546475529670715}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088322376,0.5725643514270241
707,"{'x': -0.047928981482982635, 'y': -0.004009276628494263, 'z': 0.03469002991914749}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088322476,0.5704331623145752
708,"{'x': -0.046205613762140274, 'y': -0.0029167612083256245, 'z': 0.03652074187994003}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088322576,0.5684943952048132
709,"{'x': -0.04426950216293335, 'y': -0.0026764313224703074, 'z': 0.03743094205856323}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088322686,0.5674680317125969
710,"{'x': -0.04438728839159012, 'y': -0.002175339497625828, 'z': 0.0369480699300766}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088322836,0.5679571577289159
711,"{'x': -0.04461584985256195, 'y': -0.0012660673819482327, 'z': 0.036578454077243805}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088322936,0.5683410717519334
712,"{'x': -0.04527360200881958, 'y': -0.0008191686356440187, 'z': 0.037195026874542236}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088323034,0.5677664812688015
713,"{'x': -0.04854431003332138, 'y': -0.0017246066126972437, 'z': 0.037901073694229126}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088323134,0.5672685294985378
714,"{'x': -0.053469330072402954, 'y': -0.004903383553028107, 'z': 0.04468504339456558}","{'x': -0.02931191399693489, 'y': -0.000485675991512835, 'z': 0.605438232421875}",1653088323316,0.5612906875192566
